Timestep	A_X	A_Y	A_Z	A_VX	A_VY	A_VZ	B_X	B_Y	B_Z	B_VX	B_VY	B_VZ	C_X	C_Y	C_Z	C_VX	C_VY	C_VZ
5400.00	-1.941883e+09	3.390694e+08	0.000000e+00	6.587413e+03	3.729322e+04	0.000000e+00	1.783262e+08	2.244000e+11	-3.371647e+253	1.981402e+04	-1.637320e-241	-3.775640e+249	2.478511e+09	-4.327692e+08	0.000000e+00	-8.407806e+03	-4.759898e+04	0.000000e+00
5460.00	-1.941221e+09	3.427981e+08	0.000000e+00	6.659879e+03	3.728048e+04	0.000000e+00	1.803076e+08	2.244000e+11	-3.409403e+253	1.981402e+04	-1.655512e-241	-3.775640e+249	2.477666e+09	-4.375283e+08	0.000000e+00	-8.500297e+03	-4.758272e+04	0.000000e+00
5520.00	-1.940551e+09	3.465255e+08	0.000000e+00	6.732320e+03	3.726760e+04	0.000000e+00	1.822890e+08	2.244000e+11	-3.447159e+253	1.981402e+04	-1.673705e-241	-3.775640e+249	2.476811e+09	-4.422858e+08	0.000000e+00	-8.592757e+03	-4.756628e+04	0.000000e+00
5580.00	-1.939875e+09	3.502517e+08	0.000000e+00	6.804737e+03	3.725458e+04	0.000000e+00	1.842704e+08	2.244000e+11	-3.484916e+253	1.981402e+04	-1.691897e-241	-3.775640e+249	2.475948e+09	-4.470417e+08	0.000000e+00	-8.685186e+03	-4.754967e+04	0.000000e+00
5640.00	-1.939191e+09	3.539765e+08	0.000000e+00	6.877130e+03	3.724143e+04	0.000000e+00	1.862518e+08	2.244000e+11	-3.522672e+253	1.981402e+04	-1.710090e-241	-3.775640e+249	2.475075e+09	-4.517958e+08	0.000000e+00	-8.777584e+03	-4.753288e+04	0.000000e+00
5700.00	-1.938500e+09	3.577000e+08	0.000000e+00	6.949498e+03	3.722813e+04	0.000000e+00	1.882332e+08	2.244000e+11	-3.560429e+253	1.981402e+04	-1.728282e-241	-3.775640e+249	2.474192e+09	-4.565483e+08	0.000000e+00	-8.869951e+03	-4.751590e+04	0.000000e+00
5760.00	-1.937801e+09	3.614222e+08	0.000000e+00	7.021841e+03	3.721470e+04	0.000000e+00	1.902146e+08	2.244000e+11	-3.598185e+253	1.981402e+04	-1.746475e-241	-3.775640e+249	2.473301e+09	-4.612991e+08	0.000000e+00	-8.962285e+03	-4.749876e+04	0.000000e+00
5820.00	-1.937096e+09	3.651430e+08	0.000000e+00	7.094158e+03	3.720112e+04	0.000000e+00	1.921960e+08	2.244000e+11	-3.635941e+253	1.981402e+04	-1.764667e-241	-3.775640e+249	2.472400e+09	-4.660482e+08	0.000000e+00	-9.054587e+03	-4.748143e+04	0.000000e+00
5880.00	-1.936383e+09	3.688625e+08	0.000000e+00	7.166450e+03	3.718741e+04	0.000000e+00	1.941774e+08	2.244000e+11	-3.673698e+253	1.981402e+04	-1.782860e-241	-3.775640e+249	2.471491e+09	-4.707955e+08	0.000000e+00	-9.146856e+03	-4.746393e+04	0.000000e+00
5940.00	-1.935663e+09	3.725806e+08	0.000000e+00	7.238716e+03	3.717356e+04	0.000000e+00	1.961588e+08	2.244000e+11	-3.711454e+253	1.981402e+04	-1.801052e-241	-3.775640e+249	2.470572e+09	-4.755410e+08	0.000000e+00	-9.239092e+03	-4.744625e+04	0.000000e+00
6000.00	-1.934935e+09	3.762973e+08	0.000000e+00	7.310955e+03	3.715956e+04	0.000000e+00	1.981402e+08	2.244000e+11	-3.749211e+253	1.981402e+04	-1.819244e-241	-3.775640e+249	2.469643e+09	-4.802848e+08	0.000000e+00	-9.331294e+03	-4.742839e+04	0.000000e+00
6060.00	-1.934201e+09	3.800126e+08	0.000000e+00	7.383168e+03	3.714543e+04	0.000000e+00	2.001216e+08	2.244000e+11	-3.786967e+253	1.981402e+04	-1.837437e-241	-3.775640e+249	2.468706e+09	-4.850268e+08	0.000000e+00	-9.423463e+03	-4.741036e+04	0.000000e+00
6120.00	-1.933459e+09	3.837264e+08	0.000000e+00	7.455355e+03	3.713117e+04	0.000000e+00	2.021030e+08	2.244000e+11	-3.824723e+253	1.981402e+04	-1.855629e-241	-3.775640e+249	2.467759e+09	-4.897670e+08	0.000000e+00	-9.515598e+03	-4.739214e+04	0.000000e+00
6180.00	-1.932710e+09	3.874389e+08	0.000000e+00	7.527515e+03	3.711676e+04	0.000000e+00	2.040844e+08	2.244000e+11	-3.862480e+253	1.981402e+04	-1.873822e-241	-3.775640e+249	2.466803e+09	-4.945053e+08	0.000000e+00	-9.607699e+03	-4.737375e+04	0.000000e+00
6240.00	-1.931954e+09	3.911499e+08	0.000000e+00	7.599647e+03	3.710221e+04	0.000000e+00	2.060658e+08	2.244000e+11	-3.900236e+253	1.981402e+04	-1.892014e-241	-3.775640e+249	2.465838e+09	-4.992418e+08	0.000000e+00	-9.699764e+03	-4.735519e+04	0.000000e+00
6300.00	-1.931191e+09	3.948594e+08	0.000000e+00	7.671752e+03	3.708753e+04	0.000000e+00	2.080472e+08	2.244000e+11	-3.937993e+253	1.981402e+04	-1.910207e-241	-3.775640e+249	2.464864e+09	-5.039764e+08	0.000000e+00	-9.791795e+03	-4.733644e+04	0.000000e+00
6360.00	-1.930420e+09	3.985674e+08	0.000000e+00	7.743829e+03	3.707270e+04	0.000000e+00	2.100286e+08	2.244000e+11	-3.975749e+253	1.981402e+04	-1.928399e-241	-3.775640e+249	2.463880e+09	-5.087092e+08	0.000000e+00	-9.883791e+03	-4.731752e+04	0.000000e+00
6420.00	-1.929642e+09	4.022740e+08	0.000000e+00	7.815878e+03	3.705774e+04	0.000000e+00	2.120100e+08	2.244000e+11	-4.013505e+253	1.981402e+04	-1.946592e-241	-3.775640e+249	2.462887e+09	-5.134400e+08	0.000000e+00	-9.975750e+03	-4.729843e+04	0.000000e+00
6480.00	-1.928857e+09	4.059791e+08	0.000000e+00	7.887899e+03	3.704264e+04	0.000000e+00	2.139914e+08	2.244000e+11	-4.051262e+253	1.981402e+04	-1.964784e-241	-3.775640e+249	2.461885e+09	-5.181690e+08	0.000000e+00	-1.006767e+04	-4.727915e+04	0.000000e+00
6540.00	-1.928065e+09	4.096826e+08	0.000000e+00	7.959892e+03	3.702740e+04	0.000000e+00	2.159728e+08	2.244000e+11	-4.089018e+253	1.981402e+04	-1.982976e-241	-3.775640e+249	2.460874e+09	-5.228960e+08	0.000000e+00	-1.015956e+04	-4.725970e+04	0.000000e+00
6600.00	-1.927266e+09	4.133846e+08	0.000000e+00	8.031855e+03	3.701202e+04	0.000000e+00	2.179542e+08	2.244000e+11	-4.126775e+253	1.981402e+04	-2.001169e-241	-3.775640e+249	2.459854e+09	-5.276210e+08	0.000000e+00	-1.025141e+04	-4.724008e+04	0.000000e+00
6660.00	-1.926459e+09	4.170851e+08	0.000000e+00	8.103790e+03	3.699651e+04	0.000000e+00	2.199356e+08	2.244000e+11	-4.164531e+253	1.981402e+04	-2.019361e-241	-3.775640e+249	2.458824e+09	-5.323441e+08	0.000000e+00	-1.034322e+04	-4.722027e+04	0.000000e+00
6720.00	-1.925645e+09	4.207840e+08	0.000000e+00	8.175696e+03	3.698085e+04	0.000000e+00	2.219170e+08	2.244000e+11	-4.202287e+253	1.981402e+04	-2.037554e-241	-3.775640e+249	2.457786e+09	-5.370651e+08	0.000000e+00	-1.043500e+04	-4.720029e+04	0.000000e+00
6780.00	-1.924824e+09	4.244813e+08	0.000000e+00	8.247571e+03	3.696506e+04	0.000000e+00	2.238984e+08	2.244000e+11	-4.240044e+253	1.981402e+04	-2.055746e-241	-3.775640e+249	2.456738e+09	-5.417842e+08	0.000000e+00	-1.052674e+04	-4.718013e+04	0.000000e+00
6840.00	-1.923996e+09	4.281771e+08	0.000000e+00	8.319417e+03	3.694913e+04	0.000000e+00	2.258799e+08	2.244000e+11	-4.277800e+253	1.981402e+04	-2.073939e-241	-3.775640e+249	2.455681e+09	-5.465013e+08	0.000000e+00	-1.061844e+04	-4.715980e+04	0.000000e+00
6900.00	-1.923161e+09	4.318712e+08	0.000000e+00	8.391233e+03	3.693306e+04	0.000000e+00	2.278613e+08	2.244000e+11	-4.315557e+253	1.981402e+04	-2.092131e-241	-3.775640e+249	2.454615e+09	-5.512163e+08	0.000000e+00	-1.071010e+04	-4.713929e+04	0.000000e+00
6960.00	-1.922318e+09	4.355638e+08	0.000000e+00	8.463019e+03	3.691685e+04	0.000000e+00	2.298427e+08	2.244000e+11	-4.353313e+253	1.981402e+04	-2.110324e-241	-3.775640e+249	2.453539e+09	-5.559292e+08	0.000000e+00	-1.080172e+04	-4.711860e+04	0.000000e+00
7020.00	-1.921468e+09	4.392547e+08	0.000000e+00	8.534774e+03	3.690051e+04	0.000000e+00	2.318241e+08	2.244000e+11	-4.391069e+253	1.981402e+04	-2.128516e-241	-3.775640e+249	2.452455e+09	-5.606401e+08	0.000000e+00	-1.089331e+04	-4.709774e+04	0.000000e+00
7080.00	-1.920611e+09	4.429439e+08	0.000000e+00	8.606498e+03	3.688402e+04	0.000000e+00	2.338055e+08	2.244000e+11	-4.428826e+253	1.981402e+04	-2.146708e-241	-3.775640e+249	2.451361e+09	-5.653489e+08	0.000000e+00	-1.098485e+04	-4.707670e+04	0.000000e+00
7140.00	-1.919747e+09	4.466316e+08	0.000000e+00	8.678191e+03	3.686740e+04	0.000000e+00	2.357869e+08	2.244000e+11	-4.466582e+253	1.981402e+04	-2.164901e-241	-3.775640e+249	2.450258e+09	-5.700555e+08	0.000000e+00	-1.107636e+04	-4.705549e+04	0.000000e+00
7200.00	-1.918876e+09	4.503175e+08	0.000000e+00	8.749853e+03	3.685064e+04	0.000000e+00	2.377683e+08	2.244000e+11	-4.504339e+253	1.981402e+04	-2.183093e-241	-3.775640e+249	2.449146e+09	-5.747601e+08	0.000000e+00	-1.116782e+04	-4.703410e+04	0.000000e+00
7260.00	-1.917998e+09	4.540018e+08	0.000000e+00	8.821483e+03	3.683374e+04	0.000000e+00	2.397497e+08	2.244000e+11	-4.542095e+253	1.981402e+04	-2.201286e-241	-3.775640e+249	2.448025e+09	-5.794625e+08	0.000000e+00	-1.125925e+04	-4.701253e+04	0.000000e+00
7320.00	-1.917112e+09	4.576843e+08	0.000000e+00	8.893081e+03	3.681671e+04	0.000000e+00	2.417311e+08	2.244000e+11	-4.579851e+253	1.981402e+04	-2.219478e-241	-3.775640e+249	2.446895e+09	-5.841627e+08	0.000000e+00	-1.135063e+04	-4.699079e+04	0.000000e+00
7380.00	-1.916220e+09	4.613652e+08	0.000000e+00	8.964647e+03	3.679954e+04	0.000000e+00	2.437125e+08	2.244000e+11	-4.617608e+253	1.981402e+04	-2.237671e-241	-3.775640e+249	2.445755e+09	-5.888607e+08	0.000000e+00	-1.144197e+04	-4.696887e+04	0.000000e+00
7440.00	-1.915320e+09	4.650443e+08	0.000000e+00	9.036181e+03	3.678223e+04	0.000000e+00	2.456939e+08	2.244000e+11	-4.655364e+253	1.981402e+04	-2.255863e-241	-3.775640e+249	2.444607e+09	-5.935566e+08	0.000000e+00	-1.153328e+04	-4.694678e+04	0.000000e+00
7500.00	-1.914413e+09	4.687217e+08	0.000000e+00	9.107682e+03	3.676478e+04	0.000000e+00	2.476753e+08	2.244000e+11	-4.693121e+253	1.981402e+04	-2.274056e-241	-3.775640e+249	2.443449e+09	-5.982502e+08	0.000000e+00	-1.162454e+04	-4.692451e+04	0.000000e+00
7560.00	-1.913499e+09	4.723974e+08	0.000000e+00	9.179150e+03	3.674719e+04	0.000000e+00	2.496567e+08	2.244000e+11	-4.730877e+253	1.981402e+04	-2.292248e-241	-3.775640e+249	2.442283e+09	-6.029416e+08	0.000000e+00	-1.171575e+04	-4.690206e+04	0.000000e+00
7620.00	-1.912577e+09	4.760712e+08	0.000000e+00	9.250585e+03	3.672947e+04	0.000000e+00	2.516381e+08	2.244000e+11	-4.768633e+253	1.981402e+04	-2.310440e-241	-3.775640e+249	2.441107e+09	-6.076307e+08	0.000000e+00	-1.180693e+04	-4.687944e+04	0.000000e+00
7680.00	-1.911649e+09	4.797433e+08	0.000000e+00	9.321986e+03	3.671161e+04	0.000000e+00	2.536195e+08	2.244000e+11	-4.806390e+253	1.981402e+04	-2.328633e-241	-3.775640e+249	2.439922e+09	-6.123176e+08	0.000000e+00	-1.189806e+04	-4.685665e+04	0.000000e+00
7740.00	-1.910713e+09	4.834136e+08	0.000000e+00	9.393354e+03	3.669361e+04	0.000000e+00	2.556009e+08	2.244000e+11	-4.844146e+253	1.981402e+04	-2.346825e-241	-3.775640e+249	2.438727e+09	-6.170021e+08	0.000000e+00	-1.198915e+04	-4.683367e+04	0.000000e+00
7800.00	-1.909770e+09	4.870821e+08	0.000000e+00	9.464688e+03	3.667548e+04	0.000000e+00	2.575823e+08	2.244000e+11	-4.881903e+253	1.981402e+04	-2.365018e-241	-3.775640e+249	2.437524e+09	-6.216844e+08	0.000000e+00	-1.208020e+04	-4.681053e+04	0.000000e+00
7860.00	-1.908821e+09	4.907488e+08	0.000000e+00	9.535987e+03	3.665720e+04	0.000000e+00	2.595637e+08	2.244000e+11	-4.919659e+253	1.981402e+04	-2.383210e-241	-3.775640e+249	2.436312e+09	-6.263644e+08	0.000000e+00	-1.217120e+04	-4.678721e+04	0.000000e+00
7920.00	-1.907864e+09	4.944137e+08	0.000000e+00	9.607252e+03	3.663879e+04	0.000000e+00	2.615451e+08	2.244000e+11	-4.957415e+253	1.981402e+04	-2.401403e-241	-3.775640e+249	2.435090e+09	-6.310420e+08	0.000000e+00	-1.226216e+04	-4.676371e+04	0.000000e+00
7980.00	-1.906899e+09	4.980767e+08	0.000000e+00	9.678482e+03	3.662025e+04	0.000000e+00	2.635265e+08	2.244000e+11	-4.995172e+253	1.981402e+04	-2.419595e-241	-3.775640e+249	2.433860e+09	-6.357172e+08	0.000000e+00	-1.235307e+04	-4.674004e+04	0.000000e+00
8040.00	-1.905928e+09	5.017378e+08	0.000000e+00	9.749678e+03	3.660156e+04	0.000000e+00	2.655079e+08	2.244000e+11	-5.032928e+253	1.981402e+04	-2.437788e-241	-3.775640e+249	2.432620e+09	-6.403901e+08	0.000000e+00	-1.244394e+04	-4.671619e+04	0.000000e+00
8100.00	-1.904950e+09	5.053971e+08	0.000000e+00	9.820838e+03	3.658274e+04	0.000000e+00	2.674893e+08	2.244000e+11	-5.070685e+253	1.981402e+04	-2.455980e-241	-3.775640e+249	2.431372e+09	-6.450606e+08	0.000000e+00	-1.253477e+04	-4.669217e+04	0.000000e+00
8160.00	-1.903964e+09	5.090545e+08	0.000000e+00	9.891962e+03	3.656379e+04	0.000000e+00	2.694707e+08	2.244000e+11	-5.108441e+253	1.981402e+04	-2.474172e-241	-3.775640e+249	2.430114e+09	-6.497286e+08	0.000000e+00	-1.262555e+04	-4.666797e+04	0.000000e+00
8220.00	-1.902972e+09	5.127099e+08	0.000000e+00	9.963051e+03	3.654469e+04	0.000000e+00	2.714521e+08	2.244000e+11	-5.146197e+253	1.981402e+04	-2.492365e-241	-3.775640e+249	2.428847e+09	-6.543943e+08	0.000000e+00	-1.271628e+04	-4.664360e+04	0.000000e+00
8280.00	-1.901972e+09	5.163635e+08	0.000000e+00	1.003410e+04	3.652546e+04	0.000000e+00	2.734335e+08	2.244000e+11	-5.183954e+253	1.981402e+04	-2.510557e-241	-3.775640e+249	2.427571e+09	-6.590575e+08	0.000000e+00	-1.280697e+04	-4.661905e+04	0.000000e+00
8340.00	-1.900965e+09	5.200151e+08	0.000000e+00	1.010512e+04	3.650609e+04	0.000000e+00	2.754149e+08	2.244000e+11	-5.221710e+253	1.981402e+04	-2.528750e-241	-3.775640e+249	2.426286e+09	-6.637182e+08	0.000000e+00	-1.289761e+04	-4.659433e+04	0.000000e+00
8400.00	-1.899952e+09	5.236648e+08	0.000000e+00	1.017610e+04	3.648659e+04	0.000000e+00	2.773963e+08	2.244000e+11	-5.259467e+253	1.981402e+04	-2.546942e-241	-3.775640e+249	2.424992e+09	-6.683765e+08	0.000000e+00	-1.298821e+04	-4.656944e+04	0.000000e+00
8460.00	-1.898931e+09	5.273125e+08	0.000000e+00	1.024704e+04	3.646695e+04	0.000000e+00	2.793777e+08	2.244000e+11	-5.297223e+253	1.981402e+04	-2.565135e-241	-3.775640e+249	2.423689e+09	-6.730322e+08	0.000000e+00	-1.307875e+04	-4.654437e+04	0.000000e+00
8520.00	-1.897902e+09	5.309583e+08	0.000000e+00	1.031795e+04	3.644717e+04	0.000000e+00	2.813591e+08	2.244000e+11	-5.334979e+253	1.981402e+04	-2.583327e-241	-3.775640e+249	2.422377e+09	-6.776855e+08	0.000000e+00	-1.316925e+04	-4.651913e+04	0.000000e+00
8580.00	-1.896867e+09	5.346021e+08	0.000000e+00	1.038882e+04	3.642725e+04	0.000000e+00	2.833405e+08	2.244000e+11	-5.372736e+253	1.981402e+04	-2.601520e-241	-3.775640e+249	2.421055e+09	-6.823362e+08	0.000000e+00	-1.325971e+04	-4.649371e+04	0.000000e+00
8640.00	-1.895825e+09	5.382438e+08	0.000000e+00	1.045965e+04	3.640720e+04	0.000000e+00	2.853219e+08	2.244000e+11	-5.410492e+253	1.981402e+04	-2.619712e-241	-3.775640e+249	2.419725e+09	-6.869843e+08	0.000000e+00	-1.335011e+04	-4.646812e+04	0.000000e+00
8700.00	-1.894776e+09	5.418836e+08	0.000000e+00	1.053044e+04	3.638701e+04	0.000000e+00	2.873033e+08	2.244000e+11	-5.448249e+253	1.981402e+04	-2.637904e-241	-3.775640e+249	2.418386e+09	-6.916299e+08	0.000000e+00	-1.344047e+04	-4.644235e+04	0.000000e+00
8760.00	-1.893719e+09	5.455213e+08	0.000000e+00	1.060120e+04	3.636669e+04	0.000000e+00	2.892847e+08	2.244000e+11	-5.486005e+253	1.981402e+04	-2.656097e-241	-3.775640e+249	2.417037e+09	-6.962729e+08	0.000000e+00	-1.353078e+04	-4.641641e+04	0.000000e+00
8820.00	-1.892656e+09	5.491570e+08	0.000000e+00	1.067191e+04	3.634623e+04	0.000000e+00	2.912661e+08	2.244000e+11	-5.523761e+253	1.981402e+04	-2.674289e-241	-3.775640e+249	2.415680e+09	-7.009133e+08	0.000000e+00	-1.362104e+04	-4.639030e+04	0.000000e+00
8880.00	-1.891585e+09	5.527907e+08	0.000000e+00	1.074259e+04	3.632564e+04	0.000000e+00	2.932475e+08	2.244000e+11	-5.561518e+253	1.981402e+04	-2.692482e-241	-3.775640e+249	2.414314e+09	-7.055511e+08	0.000000e+00	-1.371124e+04	-4.636401e+04	0.000000e+00
8940.00	-1.890508e+09	5.564223e+08	0.000000e+00	1.081323e+04	3.630490e+04	0.000000e+00	2.952289e+08	2.244000e+11	-5.599274e+253	1.981402e+04	-2.710674e-241	-3.775640e+249	2.412938e+09	-7.101862e+08	0.000000e+00	-1.380141e+04	-4.633755e+04	0.000000e+00
9000.00	-1.889423e+09	5.600518e+08	0.000000e+00	1.088383e+04	3.628404e+04	0.000000e+00	2.972103e+08	2.244000e+11	-5.637031e+253	1.981402e+04	-2.728867e-241	-3.775640e+249	2.411554e+09	-7.148187e+08	0.000000e+00	-1.389152e+04	-4.631091e+04	0.000000e+00
9060.00	-1.888331e+09	5.636792e+08	0.000000e+00	1.095439e+04	3.626303e+04	0.000000e+00	2.991917e+08	2.244000e+11	-5.674787e+253	1.981402e+04	-2.747059e-241	-3.775640e+249	2.410160e+09	-7.194486e+08	0.000000e+00	-1.398158e+04	-4.628411e+04	0.000000e+00
9120.00	-1.887232e+09	5.673045e+08	0.000000e+00	1.102491e+04	3.624189e+04	0.000000e+00	3.011731e+08	2.244000e+11	-5.712543e+253	1.981402e+04	-2.765252e-241	-3.775640e+249	2.408758e+09	-7.240757e+08	0.000000e+00	-1.407158e+04	-4.625713e+04	0.000000e+00
9180.00	-1.886127e+09	5.709276e+08	0.000000e+00	1.109540e+04	3.622062e+04	0.000000e+00	3.031545e+08	2.244000e+11	-5.750300e+253	1.981402e+04	-2.783444e-241	-3.775640e+249	2.407347e+09	-7.287001e+08	0.000000e+00	-1.416154e+04	-4.622997e+04	0.000000e+00
9240.00	-1.885014e+09	5.745487e+08	0.000000e+00	1.116584e+04	3.619921e+04	0.000000e+00	3.051359e+08	2.244000e+11	-5.788056e+253	1.981402e+04	-2.801636e-241	-3.775640e+249	2.405926e+09	-7.333218e+08	0.000000e+00	-1.425145e+04	-4.620264e+04	0.000000e+00
9300.00	-1.883894e+09	5.781676e+08	0.000000e+00	1.123624e+04	3.617766e+04	0.000000e+00	3.071173e+08	2.244000e+11	-5.825813e+253	1.981402e+04	-2.819829e-241	-3.775640e+249	2.404497e+09	-7.379408e+08	0.000000e+00	-1.434131e+04	-4.617514e+04	0.000000e+00
9360.00	-1.882767e+09	5.817843e+08	0.000000e+00	1.130660e+04	3.615598e+04	0.000000e+00	3.090987e+08	2.244000e+11	-5.863569e+253	1.981402e+04	-2.838021e-241	-3.775640e+249	2.403058e+09	-7.425570e+08	0.000000e+00	-1.443111e+04	-4.614747e+04	0.000000e+00
9420.00	-1.881633e+09	5.853989e+08	0.000000e+00	1.137692e+04	3.613416e+04	0.000000e+00	3.110801e+08	2.244000e+11	-5.901325e+253	1.981402e+04	-2.856214e-241	-3.775640e+249	2.401611e+09	-7.471704e+08	0.000000e+00	-1.452086e+04	-4.611962e+04	0.000000e+00
9480.00	-1.880492e+09	5.890113e+08	0.000000e+00	1.144720e+04	3.611221e+04	0.000000e+00	3.130615e+08	2.244000e+11	-5.939082e+253	1.981402e+04	-2.874406e-241	-3.775640e+249	2.400155e+09	-7.517810e+08	0.000000e+00	-1.461056e+04	-4.609160e+04	0.000000e+00
9540.00	-1.879344e+09	5.926214e+08	0.000000e+00	1.151743e+04	3.609012e+04	0.000000e+00	3.150429e+08	2.244000e+11	-5.976838e+253	1.981402e+04	-2.892599e-241	-3.775640e+249	2.398689e+09	-7.563889e+08	0.000000e+00	-1.470021e+04	-4.606341e+04	0.000000e+00
9600.00	-1.878189e+09	5.962294e+08	0.000000e+00	1.158763e+04	3.606789e+04	0.000000e+00	3.170244e+08	2.244000e+11	-6.014595e+253	1.981402e+04	-2.910791e-241	-3.775640e+249	2.397215e+09	-7.609939e+08	0.000000e+00	-1.478980e+04	-4.603504e+04	0.000000e+00
9660.00	-1.877027e+09	5.998351e+08	0.000000e+00	1.165778e+04	3.604553e+04	0.000000e+00	3.190058e+08	2.244000e+11	-6.052351e+253	1.981402e+04	-2.928984e-241	-3.775640e+249	2.395732e+09	-7.655960e+08	0.000000e+00	-1.487934e+04	-4.600650e+04	0.000000e+00
9720.00	-1.875857e+09	6.034386e+08	0.000000e+00	1.172789e+04	3.602304e+04	0.000000e+00	3.209872e+08	2.244000e+11	-6.090107e+253	1.981402e+04	-2.947176e-241	-3.775640e+249	2.394240e+09	-7.701953e+08	0.000000e+00	-1.496883e+04	-4.597779e+04	0.000000e+00
9780.00	-1.874681e+09	6.070398e+08	0.000000e+00	1.179796e+04	3.600041e+04	0.000000e+00	3.229686e+08	2.244000e+11	-6.127864e+253	1.981402e+04	-2.965368e-241	-3.775640e+249	2.392738e+09	-7.747917e+08	0.000000e+00	-1.505826e+04	-4.594891e+04	0.000000e+00
9840.00	-1.873498e+09	6.106388e+08	0.000000e+00	1.186799e+04	3.597765e+04	0.000000e+00	3.249500e+08	2.244000e+11	-6.165620e+253	1.981402e+04	-2.983561e-241	-3.775640e+249	2.391228e+09	-7.793852e+08	0.000000e+00	-1.514763e+04	-4.591986e+04	0.000000e+00
9900.00	-1.872308e+09	6.142355e+08	0.000000e+00	1.193797e+04	3.595475e+04	0.000000e+00	3.269314e+08	2.244000e+11	-6.203377e+253	1.981402e+04	-3.001753e-241	-3.775640e+249	2.389709e+09	-7.839758e+08	0.000000e+00	-1.523696e+04	-4.589063e+04	0.000000e+00
9960.00	-1.871111e+09	6.178299e+08	0.000000e+00	1.200791e+04	3.593171e+04	0.000000e+00	3.289128e+08	2.244000e+11	-6.241133e+253	1.981402e+04	-3.019946e-241	-3.775640e+249	2.388181e+09	-7.885635e+08	0.000000e+00	-1.532622e+04	-4.586123e+04	0.000000e+00
10020.00	-1.869907e+09	6.214219e+08	0.000000e+00	1.207781e+04	3.590854e+04	0.000000e+00	3.308942e+08	2.244000e+11	-6.278889e+253	1.981402e+04	-3.038138e-241	-3.775640e+249	2.386645e+09	-7.931482e+08	0.000000e+00	-1.541544e+04	-4.583166e+04	0.000000e+00
10080.00	-1.868696e+09	6.250117e+08	0.000000e+00	1.214766e+04	3.588524e+04	0.000000e+00	3.328756e+08	2.244000e+11	-6.316646e+253	1.981402e+04	-3.056331e-241	-3.775640e+249	2.385099e+09	-7.977300e+08	0.000000e+00	-1.550459e+04	-4.580191e+04	0.000000e+00
10140.00	-1.867478e+09	6.285991e+08	0.000000e+00	1.221747e+04	3.586180e+04	0.000000e+00	3.348570e+08	2.244000e+11	-6.354402e+253	1.981402e+04	-3.074523e-241	-3.775640e+249	2.383544e+09	-8.023087e+08	0.000000e+00	-1.559369e+04	-4.577200e+04	0.000000e+00
10200.00	-1.866253e+09	6.321842e+08	0.000000e+00	1.228723e+04	3.583823e+04	0.000000e+00	3.368384e+08	2.244000e+11	-6.392159e+253	1.981402e+04	-3.092716e-241	-3.775640e+249	2.381981e+09	-8.068845e+08	0.000000e+00	-1.568273e+04	-4.574191e+04	0.000000e+00
10260.00	-1.865021e+09	6.357669e+08	0.000000e+00	1.235695e+04	3.581452e+04	0.000000e+00	3.388198e+08	2.244000e+11	-6.429915e+253	1.981402e+04	-3.110908e-241	-3.775640e+249	2.380408e+09	-8.114573e+08	0.000000e+00	-1.577172e+04	-4.571165e+04	0.000000e+00
10320.00	-1.863782e+09	6.393472e+08	0.000000e+00	1.242663e+04	3.579068e+04	0.000000e+00	3.408012e+08	2.244000e+11	-6.467671e+253	1.981402e+04	-3.129100e-241	-3.775640e+249	2.378827e+09	-8.160270e+08	0.000000e+00	-1.586065e+04	-4.568122e+04	0.000000e+00
10380.00	-1.862536e+09	6.429251e+08	0.000000e+00	1.249626e+04	3.576671e+04	0.000000e+00	3.427826e+08	2.244000e+11	-6.505428e+253	1.981402e+04	-3.147293e-241	-3.775640e+249	2.377236e+09	-8.205937e+08	0.000000e+00	-1.594952e+04	-4.565062e+04	0.000000e+00
10440.00	-1.861283e+09	6.465006e+08	0.000000e+00	1.256584e+04	3.574260e+04	0.000000e+00	3.447640e+08	2.244000e+11	-6.543184e+253	1.981402e+04	-3.165485e-241	-3.775640e+249	2.375637e+09	-8.251573e+08	0.000000e+00	-1.603834e+04	-4.561985e+04	0.000000e+00
10500.00	-1.860023e+09	6.500737e+08	0.000000e+00	1.263538e+04	3.571835e+04	0.000000e+00	3.467454e+08	2.244000e+11	-6.580941e+253	1.981402e+04	-3.183678e-241	-3.775640e+249	2.374029e+09	-8.297178e+08	0.000000e+00	-1.612709e+04	-4.558891e+04	0.000000e+00
10560.00	-1.858756e+09	6.536444e+08	0.000000e+00	1.270487e+04	3.569397e+04	0.000000e+00	3.487268e+08	2.244000e+11	-6.618697e+253	1.981402e+04	-3.201870e-241	-3.775640e+249	2.372412e+09	-8.342752e+08	0.000000e+00	-1.621579e+04	-4.555779e+04	0.000000e+00
10620.00	-1.857482e+09	6.572127e+08	0.000000e+00	1.277432e+04	3.566946e+04	0.000000e+00	3.507082e+08	2.244000e+11	-6.656453e+253	1.981402e+04	-3.220063e-241	-3.775640e+249	2.370786e+09	-8.388295e+08	0.000000e+00	-1.630443e+04	-4.552651e+04	0.000000e+00
10680.00	-1.856201e+09	6.607784e+08	0.000000e+00	1.284372e+04	3.564482e+04	0.000000e+00	3.526896e+08	2.244000e+11	-6.694210e+253	1.981402e+04	-3.238255e-241	-3.775640e+249	2.369152e+09	-8.433806e+08	0.000000e+00	-1.639301e+04	-4.549505e+04	0.000000e+00
